File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
59.py,12,12,12,0,4,63.62298122972582,5,4,9,6,12,18,9,57.058650025961626,7.5,427.9398751947122,0.019019550008653876,23.774437510817346
136.py,4,6,4,0,1,75.33449240912742,2,2,4,2,4,6,4,12.0,2.0,24.0,0.004,1.3333333333333333
140.py,5,5,5,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
146.py,2,2,2,0,4,80.68140703010677,4,9,13,5,10,15,13,55.506595772116384,2.2222222222222223,123.34799060470309,0.01850219859070546,6.852666144705727
57.py,8,8,8,0,6,66.16928064266546,4,10,14,7,14,21,14,79.95445336320968,2.8,223.8724694169871,0.026651484454403226,12.437359412054839
94.py,12,10,10,0,2,65.70310633921059,5,8,13,5,10,15,13,55.506595772116384,3.125,173.4581117878637,0.01850219859070546,9.636561765992427
34.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
123.py,8,8,8,0,4,66.52490160287137,6,7,13,7,14,21,13,77.70923408096293,6.0,466.2554044857776,0.025903078026987644,25.903078026987643
11.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
85.py,4,3,4,0,4,76.93656737153263,4,8,12,5,10,15,12,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409
64.py,5,5,5,0,4,75.8780464160744,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
91.py,5,3,3,2,3,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
8.py,12,10,10,0,2,73.1756852057256,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
98.py,3,3,3,0,3,84.44724042799471,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
113.py,7,6,7,0,4,77.74608000397652,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
155.py,10,10,10,0,3,66.5753046855467,3,7,10,4,8,12,10,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843
