File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
7.py,3,2,2,0,3,88.28848882059837,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
131.py,7,7,7,0,4,69.96225717945212,4,5,9,4,8,12,9,38.03910001730775,3.2,121.72512005538482,0.012679700005769252,6.762506669743601
160.py,5,5,5,0,2,74.66308527157166,1,6,7,3,6,9,7,25.26619429851844,0.5,12.63309714925922,0.008422064766172813,0.701838730514401
24.py,4,4,4,0,3,75.66297935775616,4,5,9,4,7,11,9,34.86917501586544,2.8,97.63369004442322,0.011623058338621813,5.424093891356845
70.py,9,7,7,0,3,79.05373698619428,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
148.py,13,8,8,0,4,67.44824327287455,4,8,12,5,11,16,12,57.359400011538504,2.75,157.73835003173087,0.01911980000384617,8.763241668429494
42.py,9,5,5,4,3,100.0,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
140.py,16,14,14,0,4,61.89683961458769,3,8,11,6,12,18,11,62.26976913547136,2.25,140.10698055481055,0.020756589711823786,7.78372114193392
97.py,3,2,2,0,1,83.47823723435607,2,5,7,3,6,9,7,25.26619429851844,1.2,30.319433158222125,0.008422064766172813,1.6844129532345624
102.py,5,5,5,0,4,70.53583535986205,6,9,15,8,15,23,15,89.85848369899593,5.0,449.29241849497964,0.02995282789966531,24.960689916387757
18.py,11,10,10,0,3,66.2489720175169,4,5,9,5,9,14,9,44.37895002019238,3.6,159.76422007269255,0.014792983340064125,8.875790004038475
5.py,9,8,7,0,2,69.08839514849187,3,7,10,4,7,11,10,36.541209043760986,1.5,54.81181356564148,0.012180403014586996,3.0451007536467487
106.py,11,11,11,0,3,64.8704638343316,4,7,11,5,10,15,11,51.89147427955947,2.857142857142857,148.26135508445563,0.01729715809318649,8.236741949136423
128.py,20,16,16,0,6,59.90697050197842,6,8,14,7,12,19,14,72.33974351909447,4.5,325.5288458359251,0.024113247839698156,18.084935879773617
145.py,8,7,7,0,1,71.76630155993837,3,5,8,3,5,8,8,24.0,1.5,36.0,0.008,2.0
10.py,11,11,9,0,4,65.21153054802565,4,5,9,6,8,14,9,44.37895002019238,3.2,142.01264006461562,0.014792983340064125,7.889591114700868
80.py,9,7,7,0,4,69.96225717945212,3,6,9,4,8,12,9,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751
2.py,2,2,2,0,2,85.15403349252477,2,3,5,2,4,6,5,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609
50.py,2,2,2,0,2,81.83377702795524,3,8,11,4,8,12,11,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978
162.py,8,6,6,0,2,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
96.py,11,8,8,0,5,67.3269739937943,5,9,14,5,10,15,14,57.110323830864054,2.7777777777777777,158.6397884190668,0.019036774610288017,8.813321578837044
61.py,10,10,10,0,5,66.44872847079279,2,7,9,4,8,12,9,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857
23.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
29.py,3,3,3,0,3,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
4.py,7,4,4,0,2,76.57525125534227,2,6,8,3,6,9,8,27.0,1.0,27.0,0.009,1.5
89.py,4,3,3,0,3,78.99861514145327,3,6,9,3,6,9,9,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734
48.py,2,3,2,0,1,82.00171614982087,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
161.py,15,14,13,0,4,68.13694458684074,2,2,4,2,2,4,4,8.0,1.0,8.0,0.0026666666666666666,0.4444444444444444
146.py,9,7,7,0,5,67.88748056515816,5,11,16,6,12,18,16,72.0,2.727272727272727,196.36363636363635,0.024,10.909090909090908
65.py,5,7,5,0,3,68.89515221865356,4,6,10,7,10,17,10,56.472777613085164,3.3333333333333335,188.2425920436172,0.01882425920436172,10.457921780200955
108.py,8,7,7,0,4,69.96108642603777,4,7,11,4,7,11,11,38.053747805010275,2.0,76.10749561002055,0.012684582601670092,4.228194200556697
136.py,8,6,6,0,7,74.52747486526776,2,2,4,2,4,6,4,12.0,2.0,24.0,0.004,1.3333333333333333
95.py,7,7,7,0,7,73.16766624439822,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
0.py,11,9,9,0,4,70.30954116963326,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
99.py,14,10,10,0,3,64.84908241056404,6,9,15,6,12,18,15,70.32403072095333,4.0,281.2961228838133,0.02344134357365111,15.627562382434073
12.py,6,5,5,0,2,82.37587162552974,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
69.py,6,5,5,0,4,71.6201449250061,4,9,13,6,11,17,13,62.907475208398566,2.4444444444444446,153.7738282871965,0.02096915840279952,8.542990460399805
8.py,9,7,7,0,3,73.70567794030467,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
107.py,10,7,8,0,7,65.98530697358758,5,14,19,10,19,29,19,123.18989788986397,3.392857142857143,417.96572498346706,0.04106329929662132,23.22031805463706
60.py,2,2,2,0,1,83.27641167936048,3,5,8,3,6,9,8,27.0,1.8,48.6,0.009,2.7
101.py,7,5,5,0,2,82.37587162552974,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
133.py,5,3,3,0,2,84.58174335197131,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
